Year,Month,Decimal_date,Semihemispheric_modelled_mole_fractions_box0,Semihemispheric_modelled_mole_fractions_box1,Semihemispheric_modelled_mole_fractions_box2,Semihemispheric_modelled_mole_fractions_box3,Semihemispheric_modelled_mole_fractions_box4,Semihemispheric_modelled_mole_fractions_box5,Semihemispheric_modelled_mole_fractions_box6,Semihemispheric_modelled_mole_fractions_box7,Semihemispheric_modelled_mole_fractions_box8,Semihemispheric_modelled_mole_fractions_box9,Semihemispheric_modelled_mole_fractions_box10,Semihemispheric_modelled_mole_fractions_box11,Semihemispheric_modelled_mole_fractions_1-sigma_box0,Semihemispheric_modelled_mole_fractions_1-sigma_box1,Semihemispheric_modelled_mole_fractions_1-sigma_box2,Semihemispheric_modelled_mole_fractions_1-sigma_box3
1996,6,1996.42,1807582.6687335782,1768023.5555015216,1708876.9313569313,1712622.4403308372,1788266.4007090996,1762879.1514354623,1701829.065441009,1703580.5016021058,1622837.8957451633,1613215.748899652,1604723.1105472357,1605561.6443365687,8811.17870298101,8575.717924713383,8260.873316014671,8294.410431008038
1996,7,1996.5,1802932.7187892206,1763731.18934885,1709721.7104209024,1716711.110717691,1785841.7015155612,1758146.4147586268,1718867.0655173925,1714210.6482951734,1620272.1027064044,1612223.839101464,1605645.92943493,1607660.4433808913,8754.221026669857,8550.675578538696,8267.667067165114,8304.802048643993
1996,8,1996.58,1804769.190469943,1758389.1221320194,1711644.8943987277,1720124.0977703652,1786002.2990548457,1751355.215231406,1726498.6350458541,1722316.722418092,1618434.7972679664,1611300.9796313802,1606661.0139605473,1609567.3221537017,8765.223869137804,8576.324230214315,8289.035925664944,8314.727313142415
1996,9,1996.67,1812837.9085524278,1756879.2275910876,1711007.2013665284,1722495.1744344754,1789657.6477945752,1748220.0758638012,1727146.1134391034,1725185.4251382041,1617737.4991225428,1610641.6672819504,1607213.938781609,1610731.0973601546,8862.636124153998,8638.533935170779,8299.35412573706,8328.454561379584
1996,10,1996.75,1824285.5366449493,1767273.6575472713,1714868.9581440862,1720585.9012312382,1794873.4552915914,1758968.9623069596,1720117.1965615905,1721806.727646592,1618367.7454024402,1610601.2748494886,1607175.4725962258,1610773.9158433406,8871.567264979032,8623.356074637677,8294.13395551672,8313.326655106128
1996,11,1996.83,1837204.9367056424,1785933.699469457,1717533.4345456485,1714944.2540613655,1805708.9280114626,1776670.5256213653,1718568.928901683,1716060.363359046,1620156.3700037801,1611550.3747143436,1606833.5146086037,1609514.2708002636,8917.75938461734,8670.851948151403,8298.82626279128,8278.35039127183
1996,12,1996.92,1852623.6963046559,1804701.7806337138,1717095.8357883827,1708129.927204298,1820825.911653567,1794749.435193041,1719564.8660038756,1711252.1399953493,1622875.1090449037,1613377.6698897835,1606599.3783119803,1607505.193035499,9029.215177140586,8770.837305575338,8301.339851082213,8238.6825660022
1997,1,1997.0,1852503.3758275907,1805980.951131847,1716761.9967471682,1701834.2632797728,1826264.7152227915,1792669.1751588448,1714155.516144316,1700648.8481180354,1625963.459849573,1615376.6571870309,1606414.3960363013,1605395.2194594627,8996.065763516246,8727.868502234123,8296.727936222598,8202.589856486524
1997,2,1997.08,1839308.8356242476,1790053.9777110778,1713915.774937035,1695394.2884491663,1815220.439726393,1779288.1512328116,1708426.5620505773,1691367.1322453117,1628277.2315755126,1616574.1811126655,1606056.6565834472,1603606.2798816187,8949.490171997351,8640.888019306592,8320.445943436162,8177.8713655823985
1997,3,1997.17,1824723.3043636295,1771704.1662377252,1708811.9249796073,1691914.8132431216,1802042.8051620044,1766501.5946120953,1704075.3165483873,1686811.102820061,1629255.542265338,1616809.8518993622,1605621.2151830543,1602791.9653844498,8936.289469993753,8580.173146034524,8338.807822513816,8173.356469943045
1997,4,1997.25,1818720.2581172313,1766568.2862765947,1704265.270449538,1696286.4926267,1794356.4276825143,1762712.4313452328,1698621.8379350496,1690916.7718622691,1628484.848157741,1616231.5645014707,1605287.0323831346,1603224.9925167563,8849.729450502704,8535.99653171545,8274.005504676019,8201.687646443856
1997,5,1997.33,1817488.0021858432,1770447.980483871,1705374.6290970014,1705751.9508559257,1794131.6614805143,1765277.7591672288,1698919.5692318988,1698222.4120424471,1626533.5219248105,1615350.591516819,1605309.9066576366,1604699.4166368244,8823.252998585896,8561.981172242518,8243.148517685362,8254.350026474634
1997,6,1997.42,1810116.4960805816,1770454.919997513,1711050.2220385121,1714661.856392996,1790712.9809519842,1765254.5138636983,1703938.123044041,1705617.688722241,1624039.8351210167,1614394.8959765874,1605868.5317068293,1606690.2822763724,8824.727357232887,8587.104363228045,8272.043361482165,8304.31271497339
1997,7,1997.5,1805477.3559769888,1766147.3705121188,1711891.311665474,1718788.4387273984,1788314.0476665122,1760554.4744089916,1721038.9975706935,1716298.58528302,1621507.2988619797,1613437.4721183856,1606827.2005081675,1608825.801685199,8767.35321194118,8562.887186632517,8279.002332545468,8314.841433369696
1997,8,1997.58,1807335.9772238042,1760783.2746192005,1713828.3245340083,1722242.4645042014,1788497.4816543832,1753759.6232960748,1728709.9074582316,1724454.2375297598,1619703.3923276772,1612548.5934895875,1607878.4016335492,1610769.6354673812,8777.986197832037,8589.390920956594,8300.52899197598,8324.924051567983
1997,9,1997.67,1815435.1454446088,1759273.6476085891,1713213.611676384,1724648.6726816208,1792175.3931046245,1750619.5079574299,1729378.2363391318,1727355.959330081,1619039.6670656167,1611922.3517978787,1608466.44576506,1611969.670164626,8875.319690661645,8652.093929906709,8311.026010768972,8338.848728534878
1997,10,1997.75,1826911.7044108189,1769707.6362430656,1717097.6703619836,1722764.8104989715,1797405.4670839286,1761390.4812027465,1722347.9942274215,1723990.8449224073,1619703.683546514,1611914.8307121396,1608461.6985918803,1612047.2030679078,8884.951600683335,8637.076294595481,8305.627073762273,8324.200305275392
1997,11,1997.83,1839857.4716213485,1788421.7650139355,1719775.9623935623,1717136.0635502667,1808264.2412714977,1779136.5826163136,1720806.7302206003,1718251.8086110584,1621526.1518702449,1612897.297233795,1608152.1692826906,1610820.1058912699,8931.906115708247,8684.39998378025,8310.035967477486,8289.602081448049
1997,12,1997.92,1855310.0604547693,1807237.6613571304,1719348.994182283,1710329.5464558457,1823415.4448017874,1797261.1690855764,1721817.9162295377,1713453.2308904345,1624279.093991655,1614758.4066021363,1607949.9338714639,1608841.960120052,9043.866279010686,8784.339526279236,8312.436976353143,8250.103297738191
1998,1,1998.0,1855226.1758023112,1808586.4938128307,1719063.983744756,1704044.6493124447,1828875.1835624212,1795181.891038503,1716408.4992376156,1702849.4332028816,1627401.597610256,1616790.633050053,1607796.1487711656,1606761.8773677263,9010.400945395786,8741.624562272546,8308.505060594425,8213.868849215747
1998,2,1998.08,1842059.9878584736,1792704.6336467855,1716275.535155689,1697620.1487864843,1817846.833446065,1781815.245413577,1710711.5144884354,1693577.0668958477,1629748.3159729734,1618019.8896749355,1607468.9590186651,1605002.2154919794,8963.122690365097,8654.45800468349,8332.910990913826,8188.978369504687
1998,3,1998.17,1827497.9959796786,1774377.9405944683,1711216.6099096402,1694164.871774081,1804693.4780301373,1769056.0384351555,1706401.1600597408,1689046.1850642248,1630758.3608335808,1618286.5971445118,1607064.1646586487,1604217.778633468,8949.461963183001,8593.352385139859,8351.592988436134,8184.461001758735
1998,4,1998.25,1821512.5405983576,1769252.9016714054,1706694.5831691527,1698565.398447657,1797043.120046768,1765320.2363738401,1700980.967813666,1693192.5651513285,1630018.0660009754,1617739.0627602017,1606760.843514114,1604681.9530385737,8863.268258116672,8548.827114461448,8286.98575755062,8213.135244090909
1998,5,1998.33,1820301.025477853,1773153.5436244449,1707824.8394213188,1708064.1488337226,1796851.8338602725,1767924.8151567043,1701305.5159969248,1700534.8295500062,1628096.3418063847,1616888.9147569127,1606814.830279537,1606188.628786906,8837.219820964208,8574.551407851513,8256.352092365401,8266.254193236084
1998,6,1998.42,1812947.145450606,1773182.731702245,1713528.215408671,1717008.5680879531,1793455.9740112594,1767926.8566273584,1706353.1716129915,1707963.2339361599,1625631.5790019834,1615963.5842179866,1607404.8450334396,1608212.1137031445,8838.802664366995,8599.574541202712,8285.521418450626,8316.594363396129
1998,7,1998.5,1808321.0868653418,1768863.2713185372,1714361.3240713766,1721171.093247832,1791084.6441113837,1763259.4114272194,1723515.113258543,1718693.5468253097,1623127.6611764794,1615036.301105553,1608395.2988084122,1610380.3987847914,8781.892456144993,8575.604688263371,8292.752753832996,8327.429558893044
1998,8,1998.58,1810200.7438263118,1763478.2982261216,1716304.5752303507,1724663.189334979,1791291.4260343139,1756461.9223600964,1731222.4077848266,1726896.2134242202,1621352.865714681,1614177.247134731,1609478.5709718328,1612357.2306378253,8793.09360159623,8602.301563594772,8314.440604119345,8337.754001033354
1998,9,1998.67,1818331.6019558904,1761966.6965501537,1715708.314114136,1727101.58260832,1794991.9107917412,1753316.514833837,1731908.4021224962,1729827.790971602,1620718.8062353882,1613580.1107818736,1610097.6753560244,1613589.4452083202,8890.884067250572,8665.152818659233,8325.07253073807,8351.874243605156
1998,10,1998.75,1829833.555049732,1772433.513075898,1719613.0666057572,1725240.907345708,1800235.8976468893,1764107.682240343,1724872.6952107847,1726473.2821134303,1621413.0799194295,1613601.6557491203,1610122.561895566,1613697.4509480116,8901.495850491101,8651.158335701353,8319.761324120142,8337.551580348993
1998,11,1998.83,1842801.4328429135,1791193.552511914,1722301.887722219,1719622.358057882,1811113.5917454143,1781892.606716943,1723334.5633466213,1720738.4397173247,1623266.0747882698,1614613.792132014,1609841.3742153049,1612498.494092903,8949.508810769616,8699.738962066174,8324.29844472834,8303.28010639716
1998,12,1998.92,1858280.668601748,1810048.4160880889,1721883.7719866137,1712819.3248778142,1826293.8534188457,1800055.8714807455,1724357.236351391,1715945.7147631692,1626049.930153611,1616505.0535668957,1609666.9786886056,1610546.794405231,9062.340547468946,8800.67009381238,8326.929501369708,8264.044010393272
1999,1,1999.0,1858223.5565632186,1811457.6466221996,1721645.2611043737,1706541.33682449,1831766.0696179662,1797972.1584311158,1718945.3573307702,1705336.94202939,1629203.1409417489,1618566.8069652307,1609540.3630067867,1608492.1543199099,9028.780987832037,8758.337046658315,8323.099186910886,8227.863511876043
1999,2,1999.08,1845076.6161595704,1795612.746185716,1718912.0527378335,1700129.2852054555,1820745.9040813863,1784614.0861739356,1713277.6633249435,1696070.4221010804,1631579.1080764285,1619823.994616715,1609239.732369945,1606757.4868282487,8980.784830783497,8670.88558623666,8347.43028596366,8202.88285037555
1999,3,1999.17,1830529.7012295043,1777302.095739742,1713890.1697373062,1696696.4086943092,1807609.076844669,1771875.6192471858,1709004.0910982117,1691562.080528222,1632616.9147322755,1620117.7586858466,1608861.625407818,1605998.9455109374,8966.589923372478,8609.401926488848,8366.004628637742,8198.315836744126
1999,4,1999.25,1824557.4512828698,1772180.8522110789,1709381.022419516,1701122.5515811264,1799987.6311240946,1768184.2704963088,1703608.5278493897,1695745.9565113643,1631902.6851269342,1619596.7889847248,1608585.1714001945,1606490.5852011654,8880.502626998283,8564.662337501393,8301.309485367292,8227.090691928577
1999,5,1999.33,1823358.2775740041,1776094.9197635325,1710522.7094203332,1710649.3391015527,1799822.7655299671,1770819.7978800174,1703951.111357521,1703119.3193021512,1630005.9286922195,1618773.0755510814,1608666.2179003053,1608025.9443465727,8854.689722833025,8590.272097363306,8270.57972584299,8280.347685632854
1999,6,1999.42,1816007.1909915558,1776140.7269636197,1716248.4644734391,1719622.302458504,1796439.1380722243,1770839.2996676103,1709021.069231057,1710574.6158185191,1627565.2102724642,1617873.6094060494,1609283.5543377863,1610078.4213253628,8856.286328240914,8615.242454649517,8299.671689975256,8330.763026802704
1999,7,1999.5,1811386.4873061373,1771807.3399180667,1717074.0472291044,1723814.1383316098,1794084.5419564426,1766194.1500630048,1726239.3816033886,1721347.5525203014,1625084.8461444143,1616971.8432937316,1610301.6940137257,1612275.6994273285,8799.016090891291,8590.93400380443,8307.253668627307,8341.588034015555
1999,8,1999.58,1813276.6038588204,1766400.725950752,1719021.9303944388,1727338.1693026307,1794306.8414511094,1759389.0959905137,1733978.8048815313,1729591.2781936587,1623334.154146501,1616137.9365310785,1611412.8458361705,1614281.5459718918,8809.607115670047,8617.053399024959,8329.454256419569,8351.99462042142
1999,9,1999.67,1821425.563303253,1764883.7905967415,1718439.158616111,1729802.6614704987,1798019.1820285309,1756234.701151865,1734677.9163873035,1732547.3690489666,1622724.8841195737,1615565.3193468503,1612058.70248653,1615541.7308462823,8906.859622149084,8679.459481530896,8340.335114915435,8366.244145049805
1999,10,1999.75,1832950.9421114887,1775377.218947602,1722358.4416534335,1727958.3363435897,1803271.0621373283,1767041.8371273912,1727631.8246055054,1729198.224229959,1623444.7185722066,1615611.4019106096,1612108.792030067,1615675.7552618412,8917.05076145483,8665.818578778793,8335.02940390844,8352.090066260655
1999,11,1999.83,1845943.7693670348,1794179.664430466,1725054.9212289052,1722343.004976617,1814167.728435289,1784862.0877982606,1726092.134394569,1723461.66009978,1625323.882328469,1616648.784588944,1611851.4396563605,1614500.238115707,8964.579574272671,8714.857181423895,8339.534011807813,8317.911671016775
1999,12,1999.92,1861453.428237485,1813076.245735712,1724641.3743502945,1715538.2125327627,1829378.1687651393,1803063.9861821502,1727122.5939697896,1718669.377511959,1628134.5830089056,1618565.96763408,1611700.3803415154,1612570.1334908323,9077.035421106779,8815.99095546267,8342.164654544633,8278.699321933047
2000,1,2000.0,1861427.6933895447,1814548.9494272075,1724438.6664691016,1709262.973220004,1834866.981655757,1800978.3594228972,1721703.2118337688,1708050.632134214,1631314.6821007028,1620653.228844453,1611596.463501106,1610536.1035196122,9044.368145899118,8773.81202744024,8338.36235153009,8242.613978531263
2000,2,2000.08,1848304.3452988907,1798741.1061949579,1721748.4662103248,1702858.1109323206,1823858.2059601739,1787628.9782698376,1716055.2296063923,1698784.1490533496,1633716.2530772467,1621934.4264928908,1611317.8986683206,1608821.7111373805,8997.397193706964,8686.505941866453,8362.703579672008,8217.753256336333
2000,3,2000.17,1833776.7234433843,1780445.2710668675,1716758.971890366,1699440.5358488238,1810739.7078904102,1774909.6308549945,1711810.0861357455,1694291.3455641246,1634778.1985027173,1622251.2843058968,1610961.958324082,1608084.502406821,8983.764531143881,8625.293245475457,8381.340800366548,8213.306588703994
2000,4,2000.25,1827816.458295292,1775324.0730215604,1712263.3176213587,1703886.1289571573,1803147.7640564337,1771262.7283996018,1706437.2343345608,1698507.036565464,1634086.2772145965,1621752.89361037,1610708.0140011031,1608599.2362846653,8897.918196156525,8581.225834684337,8316.83983363928,8242.213396218476
2000,5,2000.33,1826626.9294594275,1779247.8151404816,1713416.1026501367,1713437.68935414,1803007.274052551,1773927.3357352833,1706797.0758752655,1705908.2414218332,1632210.5628389914,1620951.6592679573,1610812.0196447282,1610159.1421478898,8872.059541225382,8607.374968128837,8286.29580652087,8295.61365395224
2000,6,2000.42,1819277.2815866414,1779304.557978978,1719162.177585416,1722437.1284379256,1799633.71155187,1773961.1162861574,1711887.6432923542,1713388.3171252303,1629789.872270004,1620074.1187915886,1611452.763767271,1612236.68148886,8873.578280535585,8632.61186078857,8315.549467494244,8346.175974577343
2000,7,2000.5,1814661.3109820047,1774948.8855480226,1719978.5863724113,1726655.983440946,1797293.946803066,1769332.0407225655,1729162.8376907737,1724202.257449217,1627329.0636637402,1619193.9281800878,1612494.7994676381,1614459.1530971676,8816.173629706584,8607.6882846646,8323.182750242788,8357.116261258905
2000,8,2000.58,1816565.97040875,1769513.8678225914,1721932.284506996,1730209.7612551975,1797531.4370855528,1762512.0962189408,1736933.163649332,1732485.5913670908,1625598.6268745344,1618381.2024157941,1613630.1062857243,1616490.2756807057,8826.4820239965,8632.955398555627,8345.538602207025,8367.645419380764
2000,9,2000.67,1824736.9636708929,1767987.2821670866,1721360.509404065,1732697.8830917953,1801257.8407640818,1759344.2882513094,1737642.9291189788,1735464.0032122466,1625010.5761414585,1617829.222757842,1614298.9551290588,1617774.6544105161,8923.417933646759,8694.880382686008,8356.508514866597,8381.986760128646
2000,10,2000.75,1836281.7732345895,1778508.520604943,1725292.741802186,1730867.9517406144,1806515.7121201803,1770167.9125532354,1730583.2780387283,1732117.498670434,1625752.6661840687,1617896.1731559504,1614370.4463152296,1617930.8132178995,8933.6565278269,8681.100341654595,8351.39124279804,8368.016862322485
2000,11,2000.83,1849293.744711597,1797354.8162124953,1727994.0845295766,1725254.8683714012,1817427.3606845005,1788025.3512559223,1729040.4228024068,1726377.4340597782,1627654.8027047128,1618955.4212433167,1614133.1911170946,1616774.752294715,8981.262528579642,8730.103137933374,8356.109687419697,8334.034946849551
2000,12,2000.92,1864830.708830989,1816289.3112059345,1727580.656646616,1718446.5845344907,1832665.0614618051,1806264.1925861877,1730075.9802285803,1721583.7844971572,1630489.2405017572,1620895.2940937784,1614001.8271232082,1614862.2666058803,9093.699533419744,8831.2209351376,8358.876055791361,8294.961877217105
2001,1,2001.0,1864833.494739232,1817823.3668794895,1727411.0559766924,1712172.2385063816,1838166.6622558383,1804174.6971354943,1724644.9926204428,1710952.168681293,1633693.1312526388,1623004.8351652892,1613917.0112601225,1612844.9531908506,9061.333579416634,8789.434364798764,8354.589059355549,8259.060273333953
2001,2,2001.08,1851732.467959042,1802054.4216564079,1724765.0108165927,1705773.079814202,1827166.8395921306,1790832.932676302,1719014.8655064988,1701683.3550953986,1636117.142321619,1624306.7987078344,1613656.9642784144,1611147.0865724897,9014.712376625983,8702.728733813763,8378.436141940992,8234.292059749603
2001,3,2001.17,1837221.2155282479,1783774.8844066514,1719807.0001667207,1702370.6844736452,1814065.4843924493,1778132.7185172692,1714798.1685863899,1697205.3363298771,1637200.0174971258,1624643.499708465,1613319.7936487393,1610427.7335562452,9001.35322896074,8641.915073130021,8396.896327320961,8229.850264148406
2001,4,2001.25,1831271.3885619615,1778656.2731584464,1715322.5257860913,1706835.2608026583,1806501.8565753256,1774530.741303723,1709446.7113772572,1701452.77418273,1636527.0750572567,1624164.4567940175,1613085.112402804,1610962.4124341044,8915.603783419727,8597.57742369828,8332.741645120546,8258.485142161779
2001,5,2001.33,1830092.6613011842,1782592.1756958521,1716487.1797130536,1716410.2789654238,1806386.476156933,1777225.9639129764,1709823.4686271793,1708881.1820318806,1634669.034397382,1623382.546731233,1613209.0019693123,1612543.9621717066,8889.375338106936,8623.153172204973,8302.628589426362,8311.599161859125
2001,6,2001.42,1822746.0095850453,1782662.3711472333,1722255.5051099376,1725435.2164104932,1803024.1622157623,1777275.5090971743,1714935.5122909488,1716385.4877196243,1632265.0868436547,1622523.897338467,1613870.2755676662,1614643.8143946975,8890.329538826547,8647.953629051433,8332.103589888811,8362.034886966849
2001,7,2001.5,1818133.8558508614,1778285.4274465053,1723063.5015367796,1729680.6009125637,1800700.478321748,1772664.5579647024,1732271.2521818662,1727241.042608844,1629820.721850727,1621662.4093375222,1614933.516713457,1616888.8445390705,8832.252982898195,8623.527498885434,8339.540525701228,8372.923575692026
2001,8,2001.58,1820050.866314552,1772820.7284933885,1725023.640612102,1733264.6671984184,1800952.4091993913,1765829.5152796328,1740074.4993082792,1735565.3170045712,1628107.6596671091,1620868.1435749498,1616090.4456607802,1618942.7103246166,8841.911416472267,8649.403029087254,8361.446024075774,8383.356445605583
2001,9,2001.67,1828246.5734515642,1771284.7720557507,1724465.4081332453,1735777.775005634,1804692.759893211,1762647.47707908,1740795.5718324066,1738566.9814670759,1627538.188174761,1620334.1868194107,1616779.7957196767,1620248.7847674484,8938.360758213403,8711.520470084064,8372.092521541668,8397.540476491593
2001,10,2001.75,1839814.921124217,1781835.598653415,1728410.2058109117,1733963.373971379,1809959.2349313882,1773489.4246046254,1733721.9070334996,1735223.6729059848,1628300.2156139973,1620419.5713091074,1616870.2254397785,1620424.5631282867,8948.908746068493,8697.323468416975,8366.799301921588,8383.529534599507
2001,11,2001.83,1852848.878964012,1800728.1519963788,1731113.181485467,1728351.8783382643,1820888.5123396246,1791386.4247325195,1732174.3120079075,1729479.497733095,1630223.3102712303,1621498.4894038595,1616650.6369102502,1619285.3815221428,8996.930026654089,8745.848986471394,8371.362570846522,8349.50566406194
2001,12,2001.92,1868415.7342920436,1819704.9394719072,1730698.445963477,1721538.120846638,1836156.201753117,1809665.4657512957,1733213.7966555997,1724683.0091289366,1633079.6970227854,1623459.0783774294,1616536.6131796723,1617387.906352613,9109.484880116597,8846.758389809866,8373.96353807369,8310.315637129588
2002,1,2002.0,1868451.1261932447,1821307.5973533713,1730565.1066800354,1715263.2032856715,1841672.9016582994,1807572.889752502,1727769.0921643418,1714036.2594698735,1636305.7367655076,1625589.0532821822,1616468.6229376656,1615384.7460728518,9077.718626651102,8804.935094891613,8369.952965060675,8274.488223023594
2002,2,2002.08,1855374.0569107414,1805582.1202259222,1727966.3116177344,1708869.0337596673,1830684.0487049345,1794240.4116170674,1722157.6260338344,1704763.9167407209,1638750.5905226,1626909.962265482,1616224.914133072,1613700.9706178822,9031.706001063147,8718.210612474282,8394.177673158641,8249.9211234972
2002,3,2002.17,1840879.137515461,1787319.8367658684,1723042.7393428371,1705481.6828163932,1817600.7558999166,1781560.8414018855,1717971.0477137303,1700300.7381114885,1639852.772951082,1627264.7286348606,1615904.4949419221,1612997.3001473823,9018.636145772858,8657.4069330972,8412.876901630536,8245.694210188529
2002,4,2002.25,1834940.6082063683,1782201.933732546,1718571.173407424,1709965.9477180364,1810066.9070078782,1778006.8097082262,1712643.3926440598,1704581.5053469134,1639197.0841731743,1626803.301774295,1615687.2543095213,1613550.0706104878,8933.305978966848,8613.622618074083,8348.947027587928,8274.326379250087
2002,5,2002.33,1833770.496950165,1786148.2888796234,1719747.8756466738,1719566.1888287084,1809977.2863343884,1780733.692008571,1713038.3827781805,1712038.9373289447,1637354.9429806087,1626039.0618871993,1615829.3981294627,1615151.7015484285,8907.536731525033,8639.85888537944,8319.016946504898,8327.388491284059
2002,6,2002.42,1826423.0436380745,1786229.9906467958,1725539.3460236506,1728618.6789224716,1806623.922501495,1780797.752386785,1718172.7918524249,1719569.1127269743,1634965.9083317132,1625197.6669443906,1616509.7192784927,1617272.4971397428,8908.834295870622,8665.106406435973,8348.661886558853,8377.862744090313
2002,7,2002.5,1821814.7672044118,1781828.7110885165,1726338.9026771951,1732892.772561365,1804314.7117635359,1776204.2321333245,1735573.070287166,1730469.0893439103,1632536.1442569033,1624353.2672450559,1617592.8148015526,1619538.8443335688,8850.764514043045,8640.64198056934,8355.56242022989,8388.813555058712
2002,8,2002.58,1823747.331352056,1776332.347693713,1728306.2892370548,1736510.1112960803,1804582.109801554,1769352.482328472,1743411.5285948901,1738837.3780514272,1630838.7731553956,1623575.9101465633,1618770.125122751,1621614.3149101543,8860.310274617206,8665.835785446867,8376.888213349272,8399.216853281008
2002,9,2002.67,1831970.2485568852,1774785.8411097273,1727760.7172272939,1739050.6119978589,1808338.4321466167,1766155.1973168321,1744144.5329128995,1741864.3100812486,1630286.4549030613,1623058.5149665915,1619478.740392762,1622940.958637073,8956.69218283246,8727.293380565636,8387.179856158393,8413.261536059112
2002,10,2002.75,1843564.0241865362,1785366.6204484396,1731719.209003329,1737252.7664135692,1813614.4350270214,1777015.8322870254,1737055.4174370416,1738524.507733266,1631067.2403769155,1623161.011234169,1619586.838390691,1623135.1547048527,8966.970422008626,8713.75761018252,8381.70440870596,8399.025038224536
2002,11,2002.83,1856619.8657602328,1804307.74949647,1734428.5113812443,1731643.2475301547,1824562.1584132435,1794954.132914122,1735503.89929602,1732776.2218957623,1633010.2978405876,1624258.457781532,1619383.6584712085,1622011.5252214759,9014.631374372415,8763.173124790155,8386.099644177673,8364.72793833061
2002,12,2002.92,1872215.7073142792,1823327.5884121116,1734017.036658748,1724824.5077897378,1839859.9686083002,1813274.7720473413,1736550.033687805,1727977.8022177266,1635887.759532129,1626238.7909964183,1619285.8370546775,1620127.7070622619,9127.064303317928,8864.523872651182,8388.524521733127,8325.26418661195
2003,1,2003.0,1872282.249211091,1824998.2196958053,1733920.8169462385,1718549.9157327006,1845390.6330865961,1811178.1979086474,1731093.28076164,1717316.3580539091,1639135.1099804763,1628388.2853916513,1619233.6375144506,1618137.430035441,9095.659853949997,8822.759564200218,8384.90445856536,8289.392820691315
2003,2,2003.08,1859227.9860678082,1809314.7050123096,1731369.6205837096,1712161.7008577462,1834411.1221485476,1797853.6592242932,1725500.7903388236,1708040.9260056932,1641599.901110343,1629727.190541886,1619005.2673962605,1616466.6089890068,9049.801773516057,8735.61069618661,8409.474900857454,8264.883224202362
2003,3,2003.17,1844751.309229045,1791069.1213236747,1726479.3944040115,1708790.8604412368,1821345.6149654854,1785194.0205992924,1721344.5491092845,1703593.5524811952,1642720.4017875395,1630099.0225587701,1618700.6405181445,1615777.6846698986,9036.646738454101,8674.451507928503,8428.276919352435,8260.733551563859
2003,4,2003.25,1838830.2052898556,1785952.5504522433,1722017.9005713675,1713295.5417926465,1813844.338498867,1781688.8890607527,1716039.177263721,1707908.8510344294,1642080.900277361,1629654.201710337,1618499.9238764194,1616347.8246231042,8951.644688790993,8631.100111989155,8364.22897341282,8289.349275377432
2003,5,2003.33,1837677.1219014965,1789911.5138156847,1723204.484712898,1722920.60677106,1813785.767081956,1784449.8227197246,1716450.875489704,1715395.2703164886,1640253.6305574556,1628906.6841544372,1618659.4630117074,1617968.9454852385,8926.444955786048,8657.980542555635,8334.14353062971,8342.31983392974
2003,6,2003.42,1830333.333746699,1790008.8680126208,1729017.6105221417,1731999.6766751257,1810446.420900615,1784531.9349643453,1721606.6095442215,1722950.5298826068,1637878.6096651326,1628081.7208662492,1619358.0597975864,1620110.1230167125,8928.159108070777,8683.649897060852,8363.717670383692,8392.710020865517
2003,7,2003.5,1825728.653115855,1785584.751773326,1729807.2839579934,1736301.2583432673,1808155.4208765812,1779958.3403227543,1739074.4421703436,1733894.9363053204,1635462.6919969437,1627253.7215798863,1620460.3485474566,1622397.2180121401,8870.065157305864,8658.771126445972,8370.817783396553,8403.777405433277
2003,8,2003.58,1827675.7893277344,1780055.1657608894,1731783.2398658555,1739950.9949134511,1808439.263801804,1773089.5049112614,1746950.0716147136,1742307.9726456776,1633780.4175953877,1626492.6597786618,1621657.4970021609,1624493.7349502943,8879.408882374259,8683.327833072017,8392.66845859898,8414.524667404861
2003,9,2003.67,1835922.5623999904,1778497.778839593,1731251.386495651,1742518.4138572195,1812210.4609651587,1769875.9871242265,1747695.3289860918,1745360.1917670837,1633244.7731755918,1625991.2481912766,1622384.8256914096,1625840.3492675705,8975.653861011651,8744.483901019097,8403.318582124719,8428.911833347087
2003,10,2003.75,1847543.4962727814,1789111.8664950235,1735222.7920749139,1740736.7226696275,1817493.906095402,1780756.7906069814,1740588.5730856152,1742022.755862467,1634043.9117932157,1626110.349454065,1622509.9756578282,1626052.2641907367,8986.089106616537,8730.701615416552,8397.842446188944,8414.882249403483
2003,11,2003.83,1860625.5595865706,1808105.3205943916,1737933.8953741118,1735127.7444114867,1828462.6566268085,1798740.0319154027,1739030.7081452443,1736268.5363962003,1636006.6730281033,1627225.956988468,1622322.5230402446,1624943.3355301337,9033.789329451629,8780.032646794398,8402.037702142374,8380.593955024453
2003,12,2003.92,1876255.526800741,1827172.040263082,1737521.5942828117,1728302.312651536,1843794.381130872,1817105.7590449452,1740080.9854761316,1731466.0790763628,1638905.1366854429,1629225.797586971,1622240.210330713,1623072.2194768009,9146.075102858129,8881.371930708068,8404.300940977606,8341.042096572786
2004,1,2004.0,1876356.501922622,1828918.7929706704,1737466.2183687233,1722027.082326262,1849341.376975798,1815005.1983866515,1734607.7022699916,1720787.2524931622,1642173.8347596861,1631394.6049361909,1622203.082181027,1621093.8431863629,9114.774354564304,8840.468466194672,8400.69723179198,8305.129812333227
